SPEAKER_14 | 0:0:39.265 --> 0:1:8.290 |  За даними розвідки, сьогодні в півночі всі перезбираються використати Буратіно. Ви всі розумієте, що це кінець. Тут не залишиться нічого. Здавати аеропорт наказу не було. Але, якщо хтось вирішить його покинути, я зрозумію. Мажор.
SPEAKER_12 | 0:34:7.492 --> 0:34:8.943 |  Аааа! Сука!
SPEAKER_14 | 0:34:25.868 --> 0:34:27.961 |  Що це за дебіл на сєбрській машині?
SPEAKER_11 | 0:34:32.467 --> 0:34:33.513 |  Ану іди сюди.
SPEAKER_05 | 0:34:43.250 --> 0:34:48.835 |  Їдь, а! Оцей б супроводить. О! Ща-ща!
SPEAKER_08 | 0:34:49.915 --> 0:34:58.522 |  Ніхто! Серпень Карату! Серпень Карату! Карат на зв'язку! Пропускай його в сепарську машину! Це наш! Наш? Так, це наш!
SPEAKER_10 | 0:34:59.213 --> 0:34:59.838 |  У сенсі?
SPEAKER_14 | 0:35:5.18 --> 0:35:7.938 |  Сучисин, Дрінбєха машину взяв.
SPEAKER_29 | 0:35:16.865 --> 0:35:18.29 |  Дуречок ви!
SPEAKER_05 | 0:35:23.210 --> 0:35:30.736 |  Хаткуновську, а? Старий, це тобі від російських братів. А це подарунок, синок. Ну ти виступив, кайф.
SPEAKER_29 | 0:35:30.736 --> 0:35:34.668 |  Нежно, красава!
SPEAKER_14 | 0:35:36.389 --> 0:35:51.357 |  Добре, що повернувся. Сьогодні восьмій. Машина з пораненням відправлять списки. Ти теж. Дозволь пояснити. У восьмій тебе вивезуть з аеропорту за невиконання наказу.
SPEAKER_09 | 0:35:52.184 --> 0:35:56.605 |  Ти ще й сепара прихопив! Ось ти, жопа!
SPEAKER_23 | 0:35:58.698 --> 0:35:59.120 |  Дякую за перегляд!
SPEAKER_27 | 0:36:10.763 --> 0:36:16.332 |  Так? Ти чому це зробив? Він ж міг багато цікавих розповідей розповісти.
SPEAKER_03 | 0:36:16.855 --> 0:36:17.564 |  Золотик.
SPEAKER_11 | 0:36:22.272 --> 0:36:23.926 |  Це джинси нахрана, а не сусна.
SPEAKER_05 | 0:36:24.398 --> 0:36:28.617 |  Давай, сонок, давай-давай-давай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, вставай, встав
SPEAKER_10 | 0:36:42.134 --> 0:36:51.179 |  Серпінь, можна на пару слів? На пару. Я маю залишитись. Не переконаний. Серпінь, я повинен залишитись.
SPEAKER_08 | 0:36:53.845 --> 0:36:55.972 |  Ти заборонив робити вилазку, ти порушив мій наказ.
SPEAKER_10 | 0:36:55.752 --> 0:36:56.933 |  Ти тоді не був командиром.
SPEAKER_08 | 0:36:56.933 --> 0:36:58.30 |  А ми не здається, я був комуналістом.
SPEAKER_10 | 0:36:58.30 --> 0:38:9.918 |  коли сказав о 6-й збір. Так, я винен. Я думав, я встигну, але я заблукав і потім з'явилися ці. В мене документи двох російських військових, залиш мене. Добре, документи залишу, тебе ні. Ну і хер з вами, я поїду, а ви лишайтесь. Ви хто проспав, просрав останніх 23 роки? Стоять! Що? Що я просрав? Слухай, я ніхера не розумію в історії. Може там були якісь фактори, процеси, але я знаю одне. Які б там не були фактори, 23 роки тому вам в руки була дана країна. країна. З ресурсами, з економікою. І вона вам дісталася легко, без війни і втрат. І вам треба було всього-навсього її примножувати, розбудовувати. Серпень – це як сім'я. Або ти її любиш, будуєш, або ти бухаєш, блядуєш і виносиш все з дому. І дітям ніхіра не залишаєш, крім комплексів і страхів. Ось що ви зробили з країною і своїми дітьми. Пропита, просра, наймайже втрачена країна. І ви ніхіра, ви ніхіра не зможете її захистити, бо ви вже програли. Всі, хто народився при Радянському Союзі, зараз лузери і зрадники. І тому я зараз тут, а не на якомусь, сука, міжнародному конкурсі, де мав би не зброю в руках тримати. Ви мене відкинули на кілька поколінь назад, і це через вас я зараз краду автомати, і ти не можеш мені цього заборонити. Ви що? Що?
SPEAKER_28 | 0:38:13.175 --> 0:38:18.237 |  Їдь на конкурс, і ми всю історію пишемо.
SPEAKER_16 | 0:38:20.954 --> 0:38:27.181 |  Командир, там Марсу погано. Як?
SPEAKER_08 | 0:38:31.147 --> 0:38:33.70 |  Ну шо, пацан, як ти?
SPEAKER_21 | 0:38:34.927 --> 0:38:41.153 |  У нього середичний приступ. А ну-ка, давай, поди язик. Зараз опустять.
SPEAKER_08 | 0:38:43.212 --> 0:38:44.191 |  Було вже таке в тебе?
SPEAKER_21 | 0:38:46.98 --> 0:38:47.279 |  Його треба вивозити.
SPEAKER_14 | 0:38:50.198 --> 0:38:56.189 |  Ну, давай так. Ти зараз їдеш до дому. Обстежуйся.
SPEAKER_08 | 0:38:57.421 --> 0:38:58.906 |  А потім, якщо захочеш, повертаєшся.
SPEAKER_14 | 0:39:6.466 --> 0:39:21.164 |  Я тобі даю слово. Тебе за це ніхто не засудить. Льош? Молодець. Ну, і ти можеш? Давай, пішли-пішли. Давай-давай-давай.
SPEAKER_28 | 0:39:32.15 --> 0:39:33.415 |  Давай, пацан, тримайся.
SPEAKER_05 | 0:39:39.558 --> 0:39:45.25 |  Жаль. Дякую за автомат, вправдаю.
SPEAKER_30 | 0:39:46.207 --> 0:39:49.548 |  Ми їдем чи ні? Їдем!
SPEAKER_14 | 0:39:55.859 --> 0:39:57.378 |  Так на який конкурс ти мав їхати?
SPEAKER_10 | 0:39:58.677 --> 0:40:1.495 |  На Моричний, у Відені.
SPEAKER_14 | 0:40:5.883 --> 0:40:16.733 |  Страшно там було? Було. Ще хоча б одна самоволка, аби на виконання наказу.
SPEAKER_23 | 0:40:18.303 --> 0:40:20.935 |  Чого стоїш? Давай!
SPEAKER_14 | 0:40:19.248 --> 0:40:20.682 |  Чотири, давай!
SPEAKER_04 | 0:40:44.662 --> 0:40:46.973 |  – Що він робить? – Сепарат, кошмар.
SPEAKER_14 | 0:40:52.255 --> 0:40:54.854 |  Слышь, але чи з чого концерт?
SPEAKER_10 | 0:40:58.415 --> 0:41:0.862 |  на честь видатного містика Миколи Гоголя.
SPEAKER_14 | 0:41:2.26 --> 0:41:2.701 |  Ловле любить.
SPEAKER_10 | 0:41:3.342 --> 0:41:3.747 |  Люблю.
SPEAKER_14 | 0:41:4.692 --> 0:41:8.877 |  Харай фігньої страждать і облаштовує позитів. Це наказ.
SPEAKER_04 | 0:41:16.960 --> 0:41:32.823 |  Любі друзі, я дико вибачаюся, але я ні вашого Гоголя, ні Шевченка в школі з-під палки читати не міг. Я читав Стівена Кінга, і все одно я тут. А про ці ваші міфи, ми їх тут з вами разом. Лупаші на 300 років вперед.
SPEAKER_16 | 0:41:38.189 --> 0:41:47.285 |  Чого ви кошмарите, а? Вони скоро вийдуть. У них там їсти нечого і води у них більше вже немає.
SPEAKER_26 | 0:41:48.668 --> 0:41:48.938 |  Субтитрувальниця Оля Шор
SPEAKER_16 | 0:41:50.491 --> 0:41:51.31 |  Боже, кінець!
SPEAKER_26 | 0:41:51.31 --> 0:41:55.148 |  Вечеря. Давай до столу.
SPEAKER_13 | 0:42:2.675 --> 0:42:3.400 |  Іди вечорити.
SPEAKER_06 | 0:42:5.965 --> 0:42:6.353 |  Субтитрувальниця Оля Шор
SPEAKER_29 | 0:42:9.138 --> 0:42:11.770 |  О, фасолька моя.
SPEAKER_10 | 0:43:5.973 --> 0:43:6.310 |  Чесно.
SPEAKER_04 | 0:43:17.853 --> 0:43:18.427 |  Яка муха?
SPEAKER_18 | 0:43:19.945 --> 0:43:29.716 |  Пішов, сука. Старий, ну ти отмочив. Ти бачив, а? Змочив автомат і майже всіх сепаратів сам положив.
SPEAKER_04 | 0:43:29.716 --> 0:43:33.800 |  Ще красава. Я думав, старий ти пасічник, а ти, здається, у нас боець.
SPEAKER_20 | 0:43:34.357 --> 0:43:40.718 |  Так я чораніше не стріляв, в мене автомата не було. А серпень? Я б воно все перепам'ятував.
SPEAKER_10 | 0:43:42.305 --> 0:43:47.452 |  Та не кисній, обійшлось все. А я знаю, я стріляти не міг, мене тупо руки не слухались.
SPEAKER_06 | 0:43:48.886 --> 0:43:51.552 |  Буває так. Добра робота, хлопці. Молодці.
SPEAKER_17 | 0:43:51.772 --> 0:43:55.535 |  Дорогу, гравюньо, тепер би удержати позицію.
SPEAKER_14 | 0:43:56.176 --> 0:43:57.87 |  і буде наша задача.
SPEAKER_06 | 0:43:57.796 --> 0:44:0.715 |  Наша задача – утримувати перший поверх.
SPEAKER_05 | 0:44:1.812 --> 0:44:3.820 |  І знайти отого недобитка останнього.
SPEAKER_06 | 0:44:3.905 --> 0:44:5.339 |  Як би ж він був останній?
SPEAKER_05 | 0:44:5.660 --> 0:44:6.993 |  Останнє у терміналі.
SPEAKER_21 | 0:44:11.701 --> 0:45:2.967 |  Я вам не помішаю? Якщо подивитися туди, то не здається, що це війна. Субтитрувальниця Оля Шор
SPEAKER_10 | 0:45:2.967 --> 0:45:3.355 |  Ніше.
SPEAKER_21 | 0:45:14.223 --> 0:45:35.536 |  А я пам'ятаю вас ще на Грушевському, ви грали на трубі. Я пам'ятаю дим, кріки, якісь вистріли і вдруг з'являєтесь ви зі своєю музикою. Знаєте, це було дуже сильно. Зараз таке враження, ніби ви про якусь іншу людину говорите. А як ваші батьки віднеслись до того, що ви тут?
SPEAKER_10 | 0:45:39.316 --> 0:46:10.383 |  Прийшла повістка. Тато в мене впливовий. В маєтамікиськінці я одразу почався їм дзвонити. Мама відстереться і мені сказали за кордон виїжджати. Я кажу, окей, нема проблем. Приїхали в аеропорт, попрощалися, сиджу вже в зоні джі-джі-фрі. Новини дивлюся. Там якраз про Донецький аеропорт. Так мені цікаво стало порівняти просто Бориспільський і цей.
SPEAKER_21 | 0:46:10.737 --> 0:46:12.526 |  Та ладно, ви отак от передумали.
SPEAKER_10 | 0:46:15.496 --> 0:46:23.427 |  Не збирався я нікуди їхати. Всі документи, всі речі одразу підготували на таксі в військкомат.
SPEAKER_21 | 0:46:25.688 --> 0:46:39.948 |  Так значить, ваші батьки до сих пор не знають, що ви тут. Сьогодні шторм, не купались.
SPEAKER_10 | 0:46:41.45 --> 0:46:50.22 |  Отак-от. Блін, він не скоро дізнається, я думаю. Аж краще пізніше, напевно.
SPEAKER_21 | 0:46:51.760 --> 0:47:34.538 |  Знаєте, а я взагалі довго не приймав того, що відбувалося на Майдані. А перелом у мене відбувся, пам'ятаєте, день, коли все запугували, що буде зачистка Майдану. Я пішов туди, просто тому, що був впевнений, що там нікого не буде. Те, що я там побачив, це противорічило всій моєї логіки. По суті, нікого не повинно було бути, а зібралося стільки народу, і всі активнічують. Муравії так не активнічать, як ці люди. Я бачив інваліда, який в інвалідній коляскі розгрібав сніг лопатами. Я бросився йому допомагати. Я не знаю, що тоді зі мною відбувалося, але в мене вдруг сльози, і я кажу собі Ну все, Алеша, ти окончательно прийняв свою позицію На наступний день записався в психологічну допомогу
SPEAKER_10 | 0:47:36.614 --> 0:48:20.219 |  Слухайте, ви ж, напевно, не просто так сюди прийшли, подзвонити хотіли, я вам не буду заважати. Стій! Слава Україні! Героям слава. Ти що тут? Йду к своїм. Боєприпаси несу. Освоїться хто? В смислі? Бригада яка? А, 71-й. А. Я піду? Давай.
SPEAKER_05 | 0:48:25.96 --> 0:48:33.601 |  Встій! Сука, хто такий у нас? Нема сім'ї за першою! Не стріляй, я свій. Ти який-то стрьомний, може травмований, куляєш по своїм.
SPEAKER_10 | 0:48:35.744 --> 0:48:51.843 |  Клади збров'я. Три кроки назад. Ще до наших там розберемось.
SPEAKER_04 | 0:48:57.850 --> 0:48:58.930 |  Гід, подивися, що відбувається.
SPEAKER_03 | 0:49:0.162 --> 0:49:0.972 |  Що там?
SPEAKER_04 | 0:49:3.790 --> 0:49:11.215 |  Йоханний, папай. Я не знаю, що робити. Так жені подзвоні, спроси. Що я скажу? Ларісо, в мене тут кошка рожає. Слухай, давай, може, разом, а?
SPEAKER_16 | 0:49:11.587 --> 0:49:13.713 |  Ти чого збиваєшся? Я краще піду повоюю.
SPEAKER_04 | 0:49:14.455 --> 0:50:12.83 |  Твою мать, Танюх, ти чого, а? Дякую за перегляд!
SPEAKER_23 | 0:50:34.966 --> 0:50:42.53 |  Дякую за перегляд, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустрічі, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч, до зустріч
SPEAKER_31 | 0:54:14.729 --> 0:54:28.533 |  Чому так тихо? Так і все. Все? Ну так. Та ніби не все відлить хочеться. Чому не стріляють?
SPEAKER_07 | 0:54:29.647 --> 0:54:30.608 |  Це кипаремо ось.
SPEAKER_31 | 0:54:32.465 --> 0:54:32.988 |  Перемога.
SPEAKER_07 | 0:54:36.616 --> 0:54:55.651 |  Тут така жара була. Це все про спаврот. А де всі? Це ж кик забрали. Тебе хотіли забрати, але місця не вистачило.
SPEAKER_21 | 0:55:7.328 --> 0:55:25.553 |  Ну що, очнулися? Я все проспав. Ну, сном це назвати важко, тошніть? Трох. Переворачуйтесь на бок. У вас легка контузія, вам треба лежати. Делаю укол, завтра будете в нормі.
SPEAKER_26 | 0:55:32.253 --> 0:55:37.670 |  Ім'я? Єгоров Петр Іванович.
SPEAKER_14 | 0:55:41.838 --> 0:55:44.386 |  Ну і конкретно, звідки вас сюди занесло, Петро Іванович?
SPEAKER_28 | 0:55:47.407 --> 0:55:47.896 |  Чуємо вчити.
SPEAKER_14 | 0:55:49.516 --> 0:56:20.684 |  Чого, глухий, чи що? Я не розумію. Відкуди приїхав? В Володимирській області. Золоте кольцо. Ну і з хіра ж ти сюди припівся, Петро Іванович? Так ясно? Нас вивезли. Я не знав.
SPEAKER_15 | 0:56:21.916 --> 0:56:23.519 |  Сука.
SPEAKER_14 | 0:56:24.346 --> 0:56:24.768 |  Що?
SPEAKER_15 | 0:56:26.489 --> 0:56:27.974 |  Сука ти бандеровська!
SPEAKER_14 | 0:56:29.122 --> 0:56:36.665 |  А? Чешки. Чому медиків виклич? Нехай оглянуть.
SPEAKER_02 | 0:56:37.188 --> 0:56:37.576 |  Дякую!
SPEAKER_14 | 0:56:42.503 --> 0:56:53.675 |  — А ти звідки такий розумний? — Місний я, зрозумів. Поговоримо.
SPEAKER_18 | 0:56:59.58 --> 0:57:35.103 |  Коротше так, у зеленому коридорі частина тишини, зустрічаємося на нейтральній. Ви привозите людей і тушонку. Залишаєтеся на місцях до тих пор, поки ми не повернемось на базу, ясно? Ага, добре. Слухай, мажор, повідомляєш, а я йду в буханку. Ти водити вмієш? Ага. Плюс.
SPEAKER_16 | 0:57:48.248 --> 0:57:53.395 |  Виводи бойців, чого дивишся? Спочатку сам показуй.
SPEAKER_23 | 0:57:57.226 --> 0:57:57.918 |  Сват!
SPEAKER_18 | 0:58:4.145 --> 0:58:10.304 |  Куди вдвоєм? К одному сцикатну. Ствол залишай.
SPEAKER_02 | 0:58:35.26 --> 0:58:35.380 |  Субтитрувальниця Оля Шор
SPEAKER_04 | 0:58:36.38 --> 0:58:40.983 |  Паспорта, тушенка.
SPEAKER_11 | 0:58:43.92 --> 0:58:44.982 |  Я тебе зараз порішу! Хід, ти зараз дурій!
SPEAKER_10 | 0:58:46.62 --> 0:58:54.584 |  Мені похер, тільки пікні. Кіда, мені не похер, і хлопцям нашим не похер, і цим трьом не похер. Вони вже не думали повернутися. А вони вже і не повернуться.
SPEAKER_11 | 0:58:55.276 --> 0:58:59.39 |  Вони відтуди ніколи не повернуться.
SPEAKER_14 | 0:58:59.39 --> 0:59:6.869 |  А ви що? Я додому хочу, додіток хочу. Додіток? І ти? І ти, сука, хочеш додіток?
SPEAKER_23 | 0:59:10.818 --> 0:59:16.201 |  Порядок! Ей! Так, пересчитуємо!
SPEAKER_04 | 0:59:19.610 --> 0:59:28.891 |  Хохоли, бля. Слышиш? А це правда, що російських військових тайнох хоронять в Росії після Донбасу? Чого?
SPEAKER_05 | 0:59:28.891 --> 0:59:29.296 |  Субтитрувальниця Оля Шор
SPEAKER_20 | 0:59:29.482 --> 0:59:42.273 |  Хлопці, не балуйтесь, ви ж під прицілом, ви теж, ви теж, ж давайте вилибатися друг другу.
SPEAKER_23 | 0:59:45.850 --> 0:59:48.331 |  Ну, що там, блядь, вважати, ей!
SPEAKER_22 | 0:59:53.900 --> 0:59:56.144 |  Ви стоїте тут, я піду подивлюся.
SPEAKER_20 | 0:59:56.617 --> 1:0:0.76 |  Разом. Тобто, разом.
SPEAKER_16 | 1:0:6.573 --> 1:0:12.158 |  Мажор, якщо чого, валюй його першим. Йди.
SPEAKER_10 | 1:0:23.920 --> 1:0:24.376 |  Порядок.
SPEAKER_23 | 1:0:28.730 --> 1:0:34.788 |  Нашіх виводи! Депортуй!
SPEAKER_04 | 1:0:57.147 --> 1:1:1.754 |  Чого так довго? Заховали. Тільки, мами, ті мальчики, поїхали відсюд! Та зараз, блін!
SPEAKER_24 | 1:1:9.871 --> 1:1:14.900 |  Усе, хлопчики, вдома. Коварини, давай.
SPEAKER_04 | 1:1:19.760 --> 1:1:24.552 |  Та пішов ти нахрен, Машок! Ти за мною взагалі їздив? Та їздив тільки на автоматі. Дякуємо за екстрим-тур!
SPEAKER_28 | 1:1:28.79 --> 1:1:29.750 |  Здорово, приєднайся.
SPEAKER_14 | 1:1:31.825 --> 1:1:32.720 |  Я копіям прийшов.
SPEAKER_10 | 1:1:34.373 --> 1:2:4.698 |  Нормально, без сучка і задорінка, як кажуть русські браття. Скільки було ящиків? Було вісім. А зараз сім. Скільки? Сім, блядь. Я його бачив. Кого? Того сепара недобитого. Показати можна? Так.
SPEAKER_14 | 1:2:4.951 --> 1:2:13.135 |  Слухай. Йопаметан.
SPEAKER_03 | 1:2:15.717 --> 1:2:36.794 |  Знаєш, що ти його залишив? Цікавий персонаж для СБУ. Ну і ти, здається, з ним хотів поговорити. Так ти ж поговорив. Та я так. Пару слов сказав. Псіха поклинчу. Плюс.
SPEAKER_22 | 1:2:41.502 --> 1:2:49.501 |  а не мене. Можна по-живому. Ніхто я після цього
SPEAKER_24 | 1:2:50.243 --> 1:2:50.716 |  Урод!
SPEAKER_03 | 1:2:51.779 --> 1:2:56.453 |  Дівчат любити не будуть, розумієш?
SPEAKER_11 | 1:2:57.78 --> 1:3:27.166 |  Зрозумієте? Дівчатки. Але найцінніші це розстріли. Скільки разів вони мене розстрілювали. Виводя зав'язаними очами, читають приговори. Приставляють голові калаш, ти срешся, стишся. І так раз всім. Ось цей, якого я сьогодні не вбив. Позивний сват. Ось таку херню, знаєш, куди він мені засовував? Показати? Показати? Субтитрувальниця Оля Шор
SPEAKER_07 | 1:3:35.435 --> 1:3:36.25 |  Дякую за перегляд!
SPEAKER_29 | 1:3:36.25 --> 1:3:45.830 |  Пошуттіл я. Пошуттіл. Смотри.
SPEAKER_11 | 1:3:47.703 --> 1:4:2.772 |  Внутрі. Че, картина маслом, а? Я от ні разу не бачив, обидно натурі. Тільки наощуп. Че тут нарисовано? Шишкін? Осінь, або карта ДНР, сука, на?
SPEAKER_28 | 1:4:8.20 --> 1:4:10.737 |  Нема питань. Чуєш?
SPEAKER_25 | 1:4:12.492 --> 1:4:12.931 |  Субтитрувальниця Оля Шор
SPEAKER_28 | 1:4:13.876 --> 1:4:14.281 |  Дякую.
SPEAKER_14 | 1:4:17.200 --> 1:4:21.571 |  Який сьогодні день? П'ятниця.
SPEAKER_29 | 1:4:23.123 --> 1:4:33.434 |  О, завтра суботинний день. Вихідний. Та що, пацани, які плани? Може в парк на каруселі, а?
SPEAKER_21 | 1:4:36.168 --> 1:4:37.501 |  Скільки ви вже не спали?
SPEAKER_29 | 1:4:36.303 --> 1:4:36.826 |  Дякую.
SPEAKER_03 | 1:4:38.108 --> 1:4:38.463 |  Чого?
SPEAKER_21 | 1:4:39.442 --> 1:4:41.180 |  Я питаю, скільки ви вже не спали?
SPEAKER_03 | 1:4:42.395 --> 1:4:45.128 |  Я сплю, сплю.
SPEAKER_24 | 1:5:0.164 --> 1:5:7.893 |  Пристріляй, а ти їм бійся. Готовий померти?
SPEAKER_14 | 1:5:10.53 --> 1:5:10.373 |  Дякую.
SPEAKER_15 | 1:5:13.293 --> 1:5:17.765 |  Чи за що ти там бояєшся? За вільну незалежність.
SPEAKER_14 | 1:5:26.810 --> 1:5:32.480 |  Це я за свободу і незалежність. А ти зрадник, ти країну розколюєш.
SPEAKER_15 | 1:5:34.167 --> 1:5:37.441 |  Мою країну розкололи ще в 90-му.
SPEAKER_14 | 1:5:39.365 --> 1:5:56.729 |  — Це ти про СРСР? — Угу. Я тебе здивую. Цієї країни давно вже нема. Такий, як ти, Рашкало, ля. Я перед тим, як в СБУ тебе здать, змушу підручник історії вивчити на пам'яті.
SPEAKER_15 | 1:5:58.973 --> 1:6:14.397 |  Я свою історію знаю, дід воював, батько на шахті працював, жили чесно, не ворували, вірили. Я за відрождення великої країни, яка буде захищати жителів Донбасу, а не грабити їх.
SPEAKER_14 | 1:6:20.540 --> 1:6:22.160 |  Скільки батькові було років, коли помер?
SPEAKER_15 | 1:6:25.147 --> 1:6:29.838 |  Підійшов цей день, а ми йому підійшли.
SPEAKER_14 | 1:6:30.23 --> 1:6:59.335 |  Дмитрий, теж шахтар, в Червонограді на шахті все життя колупався. На Західній Україні шахтарі теж рано помирають. Багато колег твого батька до 60 дожили. Це статистика країни, в яку ти віриш і на яку молишся.
SPEAKER_15 | 1:7:2.407 --> 1:7:5.883 |  За 25 років при ваших що змінилось?
SPEAKER_14 | 1:7:8.431 --> 1:7:46.973 |  Тому Майдан і виник. Що нічого, блять, не змінилося. Тому і виник. Щоб діти наші, батьки, довше жили. По факту, вони нас знищують. Якого хіра ви агресора впустили в країну? А ми її тепер захищаємо. Чи нам треба пропори поміняти? Не робити з війн. В Чечні, в Абхазії, в Грузії. Яке ваше, браті, держава за що ви? Да мені похуєш і все.
SPEAKER_15 | 1:7:48.188 --> 1:8:14.547 |  Встал я. Дай закурити. Дякую. Шерпень, давай я піду.
SPEAKER_14 | 1:8:15.222 --> 1:8:50.643 |  Домой. Так ти ж мій ворог. Я не можу тебе відпустити. А от напарника можеш попросити. А навіть його просити не треба. Він вже згоден тебе відпустити. Правда, мажор? Давай так. Як скажеш, так і буде. Хайде додому. Плюс.
SPEAKER_04 | 1:9:13.53 --> 1:9:13.576 |  Субтитрувальниця Оля Шор
SPEAKER_14 | 1:9:51.443 --> 1:9:59.155 |  Свої ж, свого. Чого ти не сталось? Ти знав.
SPEAKER_28 | 1:10:6.192 --> 1:10:7.323 |  Дев'яносто дев'ять відсотків.
SPEAKER_14 | 1:10:12.436 --> 1:10:18.629 |  Наразі ти відпустив. Ти відпустив. І я.
SPEAKER_28 | 1:10:26.37 --> 1:10:30.745 |  Один від сотик був, а це багато.
SPEAKER_14 | 1:10:55.754 --> 1:11:21.252 |  За даними розвідки, сьогодні у півночі всі перезбираються використати Буратіно. Ви всі розумієте, що це кінець. Тут не залишиться нічого. Здавати аеропорт наказу не було. Але якщо хтось вирішить його покинути, я зрозумію.
SPEAKER_10 | 1:11:22.28 --> 1:11:27.783 |  Мужики, вибачайте, у мене сьогодні по плану баня, а мені в лом.
SPEAKER_04 | 1:11:27.783 --> 1:11:29.99 |  або куди-то переться на ніч, глядя.
SPEAKER_16 | 1:11:31.394 --> 1:11:32.677 |  А я взагалі темноти боюсь.
SPEAKER_20 | 1:11:34.702 --> 1:11:37.385 |  Не вже можна буде сьогодні хоч виспатися?
SPEAKER_13 | 1:11:44.236 --> 1:11:45.451 |  Капець, який ви круті.
SPEAKER_14 | 1:11:47.948 --> 1:11:53.720 |  Та ви не люди, ви, мабуть, кіборги.
SPEAKER_04 | 1:11:59.508 --> 1:12:23.656 |  Так, Данюха, я не зрозумів, ти ж тварь жовтна, правильно? Тебе інстинкт. Все, давай, вийди звідси, іди дитячого забирай. Батько розповів, що вони в Афгані буратино використовують. Не могли дістатися до горних аулов і херачили по ним. Виживає все живе в радіусі трьох КМ.
SPEAKER_14 | 1:12:24.854 --> 1:12:33.545 |  В міжнародних організаціях ця хрінь в зелі заборонена. Її тільки в Мордорі виготовляють. За день до ротації таке чудо нам.
SPEAKER_21 | 1:12:44.429 --> 1:12:46.977 |  Звоніть комусь туди.
SPEAKER_10 | 1:12:46.977 --> 1:12:53.626 |  Та ні, вирішив поставити останні лайки.
SPEAKER_21 | 1:12:53.626 --> 1:12:55.246 |  О, стань не лайк в наше врятування.
SPEAKER_10 | 1:12:55.398 --> 1:13:7.75 |  Звучить погано. Ну кому що. Хто молиться перед смертю, хто? Застипаєш, а я ось... На останній лайк вирішився.
SPEAKER_04 | 1:13:9.623 --> 1:13:19.917 |  Бляха-муха. Що там? Це просто танчики. Це просто, мать їх, сука, танки. Та ладно. Пацани!
SPEAKER_23 | 1:13:19.968 --> 1:13:22.145 |  Танчики, дєць!
SPEAKER_10 | 1:13:23.39 --> 1:13:29.30 |  Не пустив, папа Карло Баратіна. Ну шо, мужики? Танчики? Просто бляха танчики?
SPEAKER_30 | 1:13:29.519 --> 1:13:42.648 |  А ми вже заповідь написали. Як умру, то поховайте мене на могилі, Серед степу широкого нав країні милій, Щоб лени широкополітні, критручі Стали вам посеред горла степарі смердючі. Ну ми раді.
SPEAKER_23 | 1:13:39.239 --> 1:13:39.965 |  Дякую за перегляд!
SPEAKER_25 | 1:13:40.471 --> 1:13:40.808 |  Дякую за перегляд!
SPEAKER_30 | 1:13:43.19 --> 1:13:58.527 |  Паваюємо! Тільки не летіть ви перед батьком в пекло!
SPEAKER_17 | 1:13:54.511 --> 1:13:55.962 |  Я не знаю Бога!
SPEAKER_30 | 1:14:1.413 --> 1:14:6.830 |  Поховайте та вставайте, кайте не порвійте, І вражою злою кров'ю ворю опробійте!
SPEAKER_23 | 1:14:4.754 --> 1:14:6.87 |  Кровіворя пробіта!
SPEAKER_14 | 1:14:9.935 --> 1:14:14.255 |  Скоординуємо дії з комбатами на позиції. Попрацюємо.
SPEAKER_08 | 1:14:16.853 --> 1:14:18.372 |  Супер, збердючі!
SPEAKER_04 | 1:14:29.155 --> 1:14:41.845 |  Майк, як чути? Квадрат той самий, улітка 8. Насипайся. 100 метрів право, Майк! 50 к себе, родной. Все, сюди і працюємо, давай!
